COSITE,YEAR,JANAADT,FEBAADT,MARAADT,APRAADT,MAYAADT,JUNAADT,JULAADT,AUGAADT,SEPAADT,OCTAADT,NOVAADT,DECAADT,,,,,,,
750038,2013,32019,33633,33235,33128,32487,31649,30660,32238,32531,33362,32894,33569,,,,,,,
750038,2014,32427,34594,34536,34804,34119,33130,32216,33862,34029,35153,34148,34901,,,,,,,
750038,2020,41805,43841,36533,27155,34548,37100,36765,38492,39038,40497,39741,40044,,,,,,,
750038,2018,38179,40717,40776,41048,39869,39220,38128,40827,40466,41516,40921,40554,,,,,,,
750038,2016,35648,37906,37385,37690,36898,35685,34667,36418,36590,37220,37720,38234,,,,,,,
750038,2017,38050,39659,39911,40144,39104,37281,36708,38779,35944,39936,39050,39440,,,,,,,
750038,2015,34634,36498,36411,36261,35676,34274,33652,34930,35565,36672,35629,36303,,,,,,,
750038,2019,40456,42768,42763,42931,41927,40289,39435,41880,39588,42196,41774,42093,,,,,,,
750038,2021,39753,41731,42680,42801,43291,41983,40968,42275,42893,45069,44134,44203,,,,,,,
750104,2011,24191,26647,26495,26765,25613,24903,25210,24758,24800,24416,24814,24165,,,,,,,
750104,2012,24428,25169,26598,25836,25270,24580,25286,24970,25116,24850,24817,24130,,,,,,,
750104,2013,24331,25217,26214,25844,26311,24982,25024,25648,25070,24948,24976,24739,,,,,,,
750104,2014,23876,25504,26579,26450,26166,25277,25125,25483,24657,25669,24729,24940,,,,,,,
750104,2020,28704,29904,25423,17781,24306,25290,24154,25738,25361,25955,25756,25761,,,,,,,
750104,2018,27080,29600,29703,29637,28422,28599,28516,29434,28961,29178,29235,28155,,,,,,,
750104,2016,24580,26276,27468,26970,27319,26318,26519,26680,26001,26044,27232,26660,,,,,,,
750104,2017,26560,28375,29376,29684,28960,27700,28530,28885,25348,28489,28728,27802,,,,,,,
750104,2015,24617,25956,27105,0,0,0,0,0,0,0,0,25528,,,,,,,
750104,2019,27692,29654,30514,30866,30392,29132,29264,28963,27045,28979,29107,28390,,,,,,,
750104,2021,25372,26797,28384,28015,28820,27600,27225,28164,28788,29440,28828,28658,,,,,,,
750130,2011,157417,159168,173859,175722,163512,171322,179335,164871,153270,158940,155593,159412,,,,,,,
750130,2012,150850,166242,168862,167073,165779,169927,178968,165780,154366,164383,159335,158159,,,,,,,
750130,2013,156820,165347,180991,172070,166401,176472,180753,174134,159983,173371,167376,173251,,,,,,,
750130,2014,168347,173696,180775,180416,173289,179380,182518,178041,162946,178042,170023,171884,,,,,,,
750130,2020,183175,186055,129796,64327,94431,126185,135920,141393,146431,152690,154570,162851,,,,,,,
750130,2018,176050,185946,190136,184693,179912,185581,188707,184321,180665,187377,183435,180669,,,,,,,
750130,2016,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
750130,2015,165318,161202,185288,180840,179597,180576,183729,175401,169586,178141,169444,169063,,,,,,,
750130,2019,179509,185610,191272,188613,184149,184013,185765,181753,174817,186315,183880,181719,,,,,,,
750130,2021,157278,167410,178726,179567,182518,182136,187201,177194,179302,186892,182049,182499,,,,,,,
750154,2011,43319,45290,46146,45674,45866,46035,46074,45752,44183,45185,45241,45517,,,,,,,
750154,2012,44441,45933,47244,46231,46562,46845,46828,46702,44846,46924,47529,47321,,,,,,,
750154,2013,46055,47974,49763,48954,48979,50225,48982,50415,48014,48599,48573,49598,,,,,,,
750154,2014,47941,50051,51678,50536,51148,51616,51319,52039,50318,51351,50558,52173,,,,,,,
750154,2020,61022,62300,47868,27998,37251,43738,43950,45634,47306,49022,49190,50025,,,,,,,
750154,2018,58985,60977,61839,61212,61126,61657,61018,61539,59930,60549,61327,60897,,,,,,,
750154,2016,53728,56119,58414,58319,58910,59185,59172,58749,56877,55624,58449,58641,,,,,,,
750154,2017,57511,59212,61602,60673,61392,60997,60770,61134,55169,60812,60573,61059,,,,,,,
750154,2015,51519,53882,55297,54263,55258,55456,54755,54799,54028,54957,54702,55552,,,,,,,
750154,2019,59602,60959,62886,62205,63074,63293,62421,63329,59667,63025,62696,63040,,,,,,,
750154,2021,48849,50975,54541,54824,56985,57513,57371,56281,55575,57978,58069,57808,,,,,,,
750175,2011,36220,37297,36701,36752,36304,36193,35146,36345,36066,36663,35304,35883,,,,,,,
750175,2012,36442,37960,37640,37727,36527,36528,35575,36971,36125,36684,35371,35411,,,,,,,
750175,2013,35732,37390,36994,36849,35893,35975,34787,36373,35919,36763,35262,35456,,,,,,,
750175,2014,35256,37044,37115,37346,36490,36391,34854,36204,36242,37219,35341,35775,,,,,,,
750175,2020,0,38320,33141,24874,31308,33191,33076,34667,34441,35434,33752,33968,,,,,,,
750175,2018,35058,37219,36827,37367,36559,37169,36528,37750,37587,38331,37613,36764,,,,,,,
750175,2016,36307,37808,37569,37580,36540,35541,35121,36097,35696,37318,35874,35986,,,,,,,
750175,2017,36002,37404,37703,37863,37068,36585,35457,37062,33380,37071,36009,35661,,,,,,,
750175,2015,36216,37740,37756,37815,37000,36814,36035,36954,36488,37437,36010,36250,,,,,,,
750175,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
750175,2021,34049,35648,35835,36267,36200,35677,35342,35341,35821,35317,33910,34083,,,,,,,
750196,2011,192810,205461,205213,204021,196518,199866,198669,196405,192000,199950,191559,166820,,,,,,,
750196,2012,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
750196,2013,0,199266,200565,196449,193050,192408,191919,192904,187106,196229,190715,192279,,,,,,,
750196,2014,187156,189333,201437,199429,194352,197412,194653,196660,192356,133866,198151,206526,,,,,,,
750204,2011,59526,63211,66748,67230,64593,64568,65942,62725,60141,61346,62270,62750,,,,,,,
750204,2012,61550,65180,68331,66279,65232,66247,65598,62857,60731,62338,62237,63389,,,,,,,
750204,2013,62431,65948,70053,67020,66865,67413,65971,65812,62608,64575,64222,67111,,,,,,,
750204,2014,63861,68158,72729,70019,69799,70579,70100,69854,66743,70630,69387,73645,,,,,,,
750204,2020,95687,97410,71636,36033,50868,62476,68297,67716,0,0,0,0,,,,,,,
750204,2018,89163,93545,97882,94224,92023,95462,94325,93926,90120,92409,93005,94175,,,,,,,
750204,2016,75910,82072,87074,83750,84275,84091,84229,84024,81678,84035,84478,87658,,,,,,,
750204,2017,83149,80003,86222,90541,90338,88944,89184,88996,81010,90903,91791,92613,,,,,,,
750204,2015,71103,75630,80510,77764,77793,78037,77472,76458,75142,77265,77430,81831,,,,,,,
750204,2019,90349,95181,97855,96923,97598,97169,96287,95378,90280,95923,96637,98946,,,,,,,
750336,2011,35384,40310,43286,42775,39787,39022,42033,37474,35156,34903,37139,37856,,,,,,,
750336,2012,35934,38619,43997,40618,39917,39122,41159,37338,35231,35468,36559,37170,,,,,,,
750336,2013,36340,38706,43129,39543,40723,40100,41096,39620,36184,36982,37548,39352,,,,,,,
750336,2014,36695,40173,45437,43197,42707,42535,43806,41781,37337,40372,39781,43190,,,,,,,
750336,2018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
750336,2016,44113,48884,55268,51001,51348,50491,52003,48621,46446,47200,48994,49684,,,,,,,
750336,2017,48375,51650,56072,53456,52906,51190,53867,50297,43977,49585,51298,51852,,,,,,,
750336,2015,40825,44169,51096,47902,47136,46750,47280,44759,43277,44404,45906,47736,,,,,,,
759960,2018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
759960,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
760105,2011,16569,18059,18682,17644,17397,16675,16129,16164,16279,16584,16567,16217,,,,,,,
760105,2012,16355,17372,18034,17192,16814,16037,15793,15685,15731,16236,16013,15889,,,,,,,
760105,2013,15992,17151,17890,16991,16937,16234,15717,15941,16041,16402,15998,16045,,,,,,,
760105,2014,15526,17042,18145,17386,17109,16489,15835,16194,16132,16861,16430,16622,,,,,,,
760105,2020,19029,19971,18709,15279,18293,18615,18046,18197,18331,18586,17948,18035,,,,,,,
760105,2018,17496,19312,20100,19309,18615,18202,17645,18221,18053,18414,18083,17676,,,,,,,
760105,2016,17224,18750,19940,19082,18939,18069,17683,18007,17783,18921,18090,17954,,,,,,,
760105,2017,18034,19255,20210,19143,18863,17764,17597,17778,17389,18381,18075,17931,,,,,,,
760105,2015,16687,17960,19083,18231,18019,17509,16945,17235,17312,17639,17532,17492,,,,,,,
760105,2019,18177,19475,20365,19692,19416,18584,18309,18924,17947,18969,18735,18574,,,,,,,
760105,2021,18563,19648,21233,20618,20466,19882,19112,18986,19336,20181,19566,19595,,,,,,,
760240,2011,10799,11784,11895,11506,11521,11290,10732,10715,10832,10598,10558,10368,,,,,,,
760240,2012,10305,11024,11297,11053,10760,10647,10463,10316,10241,10339,10086,9894,,,,,,,
760240,2013,9745,10334,10666,10465,10601,10318,9956,10284,10146,10230,10166,10016,,,,,,,
760240,2014,9588,10575,10944,10665,10661,10300,9996,10336,10122,10414,10088,10233,,,,,,,
760240,2020,11965,12493,11501,9449,11073,11467,11196,11430,11520,11873,11510,11518,,,,,,,
760240,2018,11044,12178,12453,12240,11924,11845,11405,11917,11661,11661,11502,11359,,,,,,,
760240,2016,10472,11553,11893,11657,11765,11251,11169,11402,11248,11685,11339,11346,,,,,,,
760240,2017,11111,11825,12319,11868,11894,11499,11273,11472,11078,11863,11670,11596,,,,,,,
760240,2015,10135,10559,11107,11051,11027,10710,10518,10673,10762,10873,10856,10908,,,,,,,
760240,2019,11426,12115,12621,12496,12403,11920,11678,12184,11760,12247,12195,12079,,,,,,,
760240,2021,11594,12173,12867,12897,12744,12298,11714,11720,11995,12253,11645,11965,,,,,,,
770102,2011,35939,39783,37875,38746,37323,35644,35263,36915,36440,37372,35199,36590,,,,,,,
770102,2012,36134,39310,38327,38029,37105,36084,35871,37414,37155,38378,37458,36887,,,,,,,
770102,2013,36206,39413,38757,38854,38377,36812,36190,37871,37648,38566,37637,36998,,,,,,,
770102,2014,36273,39759,39173,39155,38267,36855,36285,38614,37767,38888,37316,37238,,,,,,,
770102,2020,35388,37812,33832,26436,30833,32275,31283,31925,31965,33405,32250,32689,,,,,,,
770102,2018,35949,38620,38914,38512,37108,36278,35322,37186,36584,37355,35990,35592,,,,,,,
770102,2016,36484,39504,39292,39385,38632,37092,36693,38515,37797,39572,37995,37731,,,,,,,
770102,2017,36656,39253,38905,39071,38188,36912,36045,37681,36356,38615,37032,37020,,,,,,,
770102,2015,37126,39835,39446,39658,37967,36867,36312,37823,37468,38773,37568,37537,,,,,,,
770102,2019,35489,37779,37691,37420,36648,35604,34426,36942,35001,36694,36118,35245,,,,,,,
770102,2021,32784,34056,35480,35382,35708,34484,0,0,0,0,0,0,,,,,,,
770197,2011,38371,40361,39551,40275,39030,38815,37607,39202,38730,41096,40198,40567,,,,,,,
770197,2012,40449,42407,42059,42184,41252,40652,40096,41322,41467,43500,42000,42500,,,,,,,
770197,2020,40461,42098,35437,26069,32002,35413,34890,37172,37515,38895,37307,38233,,,,,,,
770197,2018,40954,42970,42888,42960,41632,41761,40478,42446,41868,42007,40657,40233,,,,,,,
770197,2016,40487,42683,42770,43345,42430,42045,41042,42793,42282,43538,41451,42101,,,,,,,
770197,2017,41146,42801,42478,42738,41666,41334,40211,42130,38697,41740,41382,41548,,,,,,,
770197,2015,0,0,0,42218,41708,41291,40004,41559,41414,42418,40629,40690,,,,,,,
770197,2019,40010,41581,41630,41941,41243,40869,39420,41726,40145,42292,40931,40514,,,,,,,
770197,2021,38426,40283,41047,41561,41499,40942,39466,40888,40880,42167,40653,40729,,,,,,,
770299,2011,9935,10561,10333,10855,10360,10097,10154,9984,9913,9937,10131,10110,,,,,,,
770299,2012,10037,10504,11081,10664,10374,10096,10193,9931,9964,10169,10241,10049,,,,,,,
770299,2013,10244,10700,11092,10817,10704,10373,10253,10456,10286,10505,10437,10388,,,,,,,
770299,2014,10105,10873,11356,11167,10981,10738,10530,10473,10012,10750,10142,10403,,,,,,,
770299,2020,0,0,11333,0,0,0,0,0,0,0,12289,12325,,,,,,,
770299,2018,12472,13741,14118,13836,12707,13280,12904,13125,12888,13331,13111,12589,,,,,,,
770299,2016,11246,12117,12788,12497,12617,12290,12314,12336,12283,12918,12642,12666,,,,,,,
770299,2017,12489,13323,13870,13763,13222,12844,12927,12875,11276,13098,12979,12759,,,,,,,
770299,2015,10338,10970,11797,11434,11326,11142,11206,10977,10797,11580,11436,11566,,,,,,,
770299,2019,12808,13812,14260,14281,13194,11974,12482,12549,12027,12863,12706,12260,,,,,,,
770299,2021,12492,13084,13950,13601,13830,13645,13088,12867,12988,13638,13168,13162,,,,,,,
770343,2011,128330,137325,140616,138266,132470,133256,133375,130702,126132,129400,129693,131133,,,,,,,
770343,2012,128411,136113,141072,137504,131917,132291,134059,130833,126840,131226,130364,131349,,,,,,,
770343,2013,129410,136334,141909,136995,134082,134462,134577,135217,128830,134004,131369,134426,,,,,,,
770343,2014,129058,137478,143532,141684,136808,138165,136933,136902,129186,137671,133771,138111,,,,,,,
770343,2020,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
770343,2018,133785,141542,146211,142705,136507,141249,140065,139507,135044,139448,137149,135276,,,,,,,
770343,2016,136776,143833,149480,145210,144869,141754,146106,142896,138203,143407,141639,144562,,,,,,,
770343,2015,135042,142098,147047,143897,142588,143357,140912,139729,136360,140677,138496,141735,,,,,,,
770343,2019,134460,140210,144346,142993,139734,140160,138352,136240,127394,137437,137587,136612,,,,,,,
770343,2021,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
780311,2011,36459,38303,38677,37997,37421,37381,36919,36598,35960,37016,36194,37488,,,,,,,
780311,2012,36636,37816,38799,37402,36546,36434,36109,35567,35315,35980,35631,36403,,,,,,,
780311,2013,35604,37512,38414,38027,38125,37263,36773,36845,36338,37312,36961,38191,,,,,,,
780311,2014,36516,38360,39528,39095,38452,38393,37579,37941,37276,38676,37690,39255,,,,,,,
780311,2020,38311,39590,34443,25299,32222,35660,34262,34432,35009,36239,36214,36754,,,,,,,
780311,2018,37962,40141,41102,40423,39131,39386,38147,38606,37823,38565,38424,39048,,,,,,,
780311,2016,38384,40559,41059,40437,40022,39640,39319,39217,38255,40814,39250,40682,,,,,,,
780311,2015,37999,39737,40705,40186,39471,39137,38524,38754,37923,38972,38707,40175,,,,,,,
780311,2019,37749,39489,39849,39728,38859,38841,38447,38866,35864,38881,38625,39382,,,,,,,
780311,2021,35396,36806,38671,38222,37799,37169,37190,36471,36669,38361,37644,38689,,,,,,,
780329,2011,23678,25843,27241,26463,25024,25604,26243,24221,23222,23579,23127,23395,,,,,,,
780329,2012,24132,25764,27944,26580,25076,25752,27284,24253,24013,24081,23338,23297,,,,,,,
780329,2013,24120,25977,27363,26543,27011,26510,27328,25359,24054,24712,24026,24784,,,,,,,
780329,2014,24530,26663,28203,27623,26450,27339,27884,25899,24274,25425,24236,25114,,,,,,,
780329,2020,26324,27923,24476,15663,23079,26950,26267,24599,24565,25312,24376,24938,,,,,,,
780329,2018,25416,28149,29604,27974,26866,28320,28166,26430,25789,25947,25179,25500,,,,,,,
780329,2016,25834,27790,29656,28370,27908,28277,29184,26507,25642,27704,26061,26525,,,,,,,
780329,2017,26537,28257,29350,29048,27514,27847,28797,26509,23280,26103,25443,25797,,,,,,,
780329,2015,25503,27146,28711,27639,27354,27902,28308,26115,25243,25930,25200,26105,,,,,,,
780329,2019,25853,27829,29409,28645,27887,28372,28590,26525,23346,25886,25398,26124,,,,,,,
780329,2021,24458,25945,28958,28653,29150,29477,29282,26474,26006,26836,25588,26768,,,,,,,
780360,2011,23041,24107,24297,24781,24748,24032,22348,23359,23302,23755,23178,23332,,,,,,,
780360,2012,23202,23893,24422,24031,24455,23762,22586,23422,23987,24119,23579,23870,,,,,,,
780360,2013,23335,23570,23805,24730,24933,23992,22574,24019,24271,24894,24096,24595,,,,,,,
780360,2014,23378,24677,24665,25685,25742,24807,23358,24521,24790,25425,24440,24941,,,,,,,
780360,2020,26453,27790,24153,18857,23328,25226,24101,25163,25773,26646,25655,26128,,,,,,,
780360,2018,25895,28004,28071,28446,28010,27474,26464,27966,27625,27823,26840,26826,,,,,,,
780360,2016,25224,26484,26663,27799,27727,26137,25289,26676,26406,27353,26221,26440,,,,,,,
780360,2017,26063,27119,27251,28153,27996,26642,25961,27442,26203,27936,27139,27008,,,,,,,
780360,2015,24556,25589,26295,26761,27113,25495,24392,25913,25603,26408,25734,25926,,,,,,,
780360,2019,26556,27781,27841,28298,28111,26927,25679,27453,26831,27754,26743,26835,,,,,,,
780360,2021,25455,26751,27666,27759,27753,24177,25517,26290,25504,25300,25423,27033,,,,,,,
790133,2011,35353,38928,40580,39640,35481,35141,37406,33789,32283,34491,38023,38090,,,,,,,
790133,2012,35599,37899,40965,38846,35357,35493,37300,33500,32500,34286,36849,37405,,,,,,,
790133,2013,35089,36730,41178,37015,34983,35339,36879,35706,32663,35315,37578,40736,,,,,,,
790133,2014,36688,38789,42477,40217,38177,38299,39314,34515,31550,34949,37862,39862,,,,,,,
790133,2020,47877,49930,44476,25298,37698,43649,42367,41981,42934,44556,46695,48973,,,,,,,
790133,2016,36140,37933,42612,37778,36367,39842,40448,38832,36873,39112,43499,45170,,,,,,,
790133,2017,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
790133,2015,37082,39100,42249,40415,36938,36507,37185,33599,31857,33770,37095,38266,,,,,,,
790133,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
790133,2021,45586,48000,52670,51805,50267,52315,52041,47725,46422,49497,54442,55171,,,,,,,
790170,2011,8815,9544,9667,9265,8649,8381,8322,8329,8309,8557,9313,9650,,,,,,,
790170,2012,9303,9839,10066,9732,9289,9368,9202,9172,9202,9550,9759,9833,,,,,,,
790170,2013,9574,10215,10680,10104,9736,9662,9494,9673,9604,10064,10061,10109,,,,,,,
790170,2014,9787,10379,10736,10497,10139,10188,9920,10065,9785,10398,10322,10656,,,,,,,
790170,2020,13213,13881,12349,9337,11676,12348,12066,12328,12359,12762,12543,12797,,,,,,,
790170,2018,12029,13102,13584,12950,12318,12404,12062,12464,12299,12614,12891,12907,,,,,,,
790170,2016,10832,11545,12104,11484,11240,11050,10973,11145,10978,12004,11869,12071,,,,,,,
790170,2017,11649,12297,12700,12491,12070,11795,11666,12079,10881,12376,12399,12522,,,,,,,
790170,2015,10490,11086,11760,11172,10732,10627,10470,10438,10380,10821,10976,11175,,,,,,,
790170,2019,12835,13666,14277,13809,13160,13020,12673,12934,11905,13199,13241,13304,,,,,,,
790170,2021,12755,13554,14414,14196,14144,13997,13307,13231,13377,13947,13809,13750,,,,,,,
799906,2011,88285,97585,101399,98331,93347,93922,96263,91994,87358,89977,92236,92860,,,,,,,
799906,2012,89415,96344,102358,97505,93089,93683,97290,91952,87902,91345,92635,92751,,,,,,,
799906,2013,90429,97029,103706,98044,97043,97302,98755,97017,90605,94858,94546,97214,,,,,,,
799906,2014,91803,98878,106237,104574,100686,101616,101128,97798,93289,100013,98744,102560,,,,,,,
799906,2018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
799906,2015,98974,105684,113448,109619,108003,108251,109059,105359,102050,105292,106598,105740,,,,,,,
799925,2011,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
799925,2014,14050,15400,14726,14473,13995,13898,13776,14096,13882,14412,14266,13821,,,,,,,
799925,2020,15799,16837,14965,9737,12817,14192,13622,14297,14378,14731,14294,14271,,,,,,,
799925,2018,15315,16901,17687,16886,15941,16195,15589,16220,16119,16417,16080,15498,,,,,,,
799925,2016,15423,16974,18158,16999,16554,16045,15662,16053,16071,16482,16392,15793,,,,,,,
799925,2017,15952,16853,17791,17018,16457,15802,15457,15865,14164,16826,16237,15677,,,,,,,
799925,2015,14022,15244,15800,15481,15123,14804,14404,15006,14945,15400,15725,15428,,,,,,,
799925,2019,15668,16858,17873,16974,16399,16039,15599,15902,14925,16344,16036,15637,,,,,,,
799925,2021,14420,15141,16915,15849,15821,15844,15028,15202,15268,16269,15633,15516,,,,,,,
799929,2011,11319,12880,12981,11956,10805,10176,10300,9841,10051,10461,10763,10853,,,,,,,
799929,2012,11700,12407,12802,11585,10825,10427,10135,9939,10231,10755,10923,10909,,,,,,,
799929,2013,11646,12423,12713,11742,10977,10156,10147,10156,10363,10935,10984,11075,,,,,,,
799929,2014,11532,12679,13127,12202,11327,10732,10381,10458,10540,11364,11301,11568,,,,,,,
799929,2020,14854,15883,14288,10481,12936,12979,12537,12620,13219,13795,13457,13483,,,,,,,
799929,2018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
799929,2016,13213,14395,15101,13875,13041,12186,11990,12103,12650,13400,13450,13550,,,,,,,
799929,2015,12453,13344,14206,12927,12079,11614,11602,11250,11768,12514,12547,12639,,,,,,,
799929,2019,14596,15925,16451,15452,14281,13412,12885,13663,12810,14189,13892,14624,,,,,,,
799929,2021,14402,15281,16047,15312,14602,14040,13626,13722,14072,14819,14484,14369,,,,,,,
860150,2011,66368,67483,68942,66379,63969,62667,62997,62504,62855,63589,65245,67665,,,,,,,
860150,2012,67437,70410,71278,66711,65447,64526,65009,64809,65000,66000,67000,69000,,,,,,,
860150,2013,68521,70056,69969,66541,66068,65620,64473,66208,62420,63946,63632,65531,,,,,,,
860150,2014,64201,65363,65696,63531,63598,61414,62047,63618,62382,64209,65546,68846,,,,,,,
860163,2011,198487,208602,207607,201022,190436,188392,184816,185254,182164,187356,193591,194027,,,,,,,
860163,2012,196529,205577,206097,195912,186566,188710,186737,184012,183404,189182,190991,195624,,,,,,,
860163,2013,198218,205673,208559,199105,192276,192119,186983,192718,186493,195368,194035,199979,,,,,,,
860163,2014,198749,207942,210166,200576,194060,191822,189393,194888,189312,196959,199813,204582,,,,,,,
860163,2016,205039,213815,218329,211158,205966,204327,205092,203436,200650,199978,208962,206500,,,,,,,
860163,2015,206129,213291,218032,208491,201025,200495,196350,198545,195022,202890,202935,206598,,,,,,,
860176,2011,27848,29532,28854,27225,25859,25672,25539,25567,25426,25930,26978,28292,,,,,,,
860176,2012,28491,29659,29219,26953,26239,25810,26043,25472,25619,26743,27608,28159,,,,,,,
860176,2013,28135,29125,28832,27366,26678,26429,26234,26680,26265,27686,28226,29458,,,,,,,
860176,2014,29394,30463,30485,28772,27625,26410,26453,27225,26634,27352,27915,29441,,,,,,,
860176,2020,0,0,0,0,22941,24836,23761,24545,25554,26691,26387,27184,,,,,,,
860176,2018,28546,29699,29471,28831,27871,27672,27670,27982,27343,28420,28594,29395,,,,,,,
860176,2016,29844,30500,30494,29460,28417,27429,27604,27832,27769,27571,28514,29785,,,,,,,
860176,2017,29208,30253,30351,28816,28472,27194,26932,27290,24780,27640,28362,28945,,,,,,,
860176,2015,29185,30028,30038,28580,27961,27368,27428,27490,27368,28442,28796,30332,,,,,,,
860176,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
860176,2021,27393,28973,29938,29011,29815,28644,28874,28573,28868,28967,29323,29747,,,,,,,
860186,2011,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
860214,2011,48312,51129,51147,49311,46489,46143,45481,45182,45084,45684,45464,46133,,,,,,,
860214,2012,45884,48503,49450,47507,43885,45026,46000,47493,46883,48288,48988,48178,,,,,,,
860214,2013,49476,52606,52656,50857,49068,48580,47575,48673,47581,49747,48719,49910,,,,,,,
860214,2014,50156,53398,52982,52263,48819,48851,48614,49784,48722,50514,50521,51862,,,,,,,
860214,2020,51931,53797,45551,30751,38765,44342,43496,44219,44243,45505,44693,46561,,,,,,,
860214,2018,51164,55008,54731,53121,50557,51337,50573,51602,50683,51994,52034,52136,,,,,,,
860214,2016,51986,55916,56064,55553,54378,51474,50819,52363,52655,53393,53707,54597,,,,,,,
860214,2015,52328,54967,55589,53379,51752,50766,49362,50649,50113,51729,51968,52539,,,,,,,
860214,2019,52384,54595,54832,53897,52448,51590,50444,52153,49987,51673,51200,51690,,,,,,,
860214,2021,45643,48424,50705,51526,50389,45867,48563,48823,48568,49846,48849,48805,,,,,,,
860215,2011,12883,14382,14455,13858,12152,11767,12361,11629,10825,11737,15397,13695,,,,,,,
860215,2012,14699,15922,16271,14398,12792,12605,13234,12085,11353,11619,12271,12397,,,,,,,
860215,2013,13557,14395,14300,13362,11847,11489,11533,11342,10505,11503,12219,12584,,,,,,,
860215,2014,13405,14934,14977,13827,12152,11436,11866,11392,10270,11423,11853,12829,,,,,,,
860215,2020,13903,14675,11974,7267,9242,11305,10702,10659,10553,10803,11573,12410,,,,,,,
860215,2018,13897,15415,15698,14729,11923,12535,12848,11979,11066,10616,11426,11760,,,,,,,
860215,2016,14049,15068,14994,14084,12446,12001,12644,11475,10866,11538,12605,13059,,,,,,,
860215,2017,14119,15039,14900,14217,12747,11801,12540,11798,9459,11456,12331,13227,,,,,,,
860215,2015,13856,14254,14989,13772,12069,10807,11450,11046,10505,11424,12298,13016,,,,,,,
860215,2019,12563,13598,13415,12619,11395,10990,11060,10070,9969,11075,12213,12885,,,,,,,
860215,2021,13044,14305,15219,14892,14435,13678,13847,12751,12196,12784,14120,14713,,,,,,,
860222,2011,57198,60800,60584,59818,58258,57667,56166,57307,55691,57514,57003,56119,,,,,,,
860222,2012,58359,60501,60214,58644,58045,56399,53465,54140,54081,55744,56291,57182,,,,,,,
860222,2013,55630,58329,58301,58164,56680,56542,54766,57791,57112,58396,58029,58880,,,,,,,
860222,2014,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
860255,2011,45472,48127,47568,45653,43713,43210,42317,42927,42602,43484,44004,44725,,,,,,,
860255,2012,45111,46790,46351,44483,43113,42799,42629,42415,42764,43716,44447,45086,,,,,,,
860255,2013,45084,46950,46925,45571,42817,42368,40937,43313,42622,44005,44108,45032,,,,,,,
860255,2014,44631,47449,47178,45455,43469,42554,41737,43271,42952,44500,44711,45520,,,,,,,
860255,2020,43270,44955,37859,27161,31488,37531,36620,37163,38012,39389,39231,41383,,,,,,,
860255,2018,43029,45219,44493,43967,41721,42678,41688,42792,42409,43183,43340,43772,,,,,,,
860255,2016,45650,47836,47007,45640,43809,43502,42767,42427,41451,43120,43380,44061,,,,,,,
860255,2017,43535,44000,45509,43961,43174,42450,41593,42333,36947,42142,42959,43965,,,,,,,
860255,2015,46405,48536,48623,46920,45603,44998,43706,44214,43505,45232,45116,45460,,,,,,,
860255,2019,43587,45404,45331,44411,43222,42515,41795,42616,41140,43449,43807,43702,,,,,,,
860255,2021,40837,42946,45771,44954,44604,43988,42862,42047,38208,40095,39413,39745,,,,,,,
860256,2011,23652,24956,24452,24506,23931,23509,22465,23668,24234,24887,24041,22926,,,,,,,
860256,2012,24817,26388,25643,25649,25285,25167,25172,24940,26290,26877,25638,24537,,,,,,,
860256,2013,25999,27766,26853,28093,27436,26720,25214,26585,26551,27578,27064,26520,,,,,,,
860256,2014,26885,28748,27767,27184,26099,25645,24801,26282,26746,27656,27050,26725,,,,,,,
860256,2020,30427,31638,24192,16360,20068,0,22324,22927,0,25127,24182,24664,,,,,,,
860256,2018,29010,31079,30501,30652,29123,28738,27908,29714,29756,30520,29687,28905,,,,,,,
860256,2016,28674,29973,29307,29945,29113,28781,27692,29086,29471,29819,28820,28224,,,,,,,
860256,2017,29227,31240,31127,29579,29680,28681,27647,29150,25867,30251,29610,27279,,,,,,,
860256,2015,27222,28845,28803,28529,28239,27769,26739,27639,28212,29355,28346,27864,,,,,,,
860256,2019,28969,31202,30480,31038,30304,29305,28221,30319,29856,31384,30548,29735,,,,,,,
860256,2021,24511,26349,26043,26961,27229,27471,26572,27529,28252,29630,28654,27713,,,,,,,
860298,2011,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
860298,2012,49479,52180,51016,49666,48098,47336,46424,46953,48208,49125,49048,49277,,,,,,,
